,43762 coal,43763 nuclear,43764 coal,43764 lignite,43764 nuclear,43765 coal,43766 coal,43767 nuclear,43768 lignite,43769 coal,43769 nuclear,43771 nuclear,43773 coal,43773 lignite,43774 nuclear
34,2.364953000293108e-06,0.0014693993831371246,7.852841535166003e-06,4.4331354407725375e-07,0.00022203970473514933,3.2594833765374104e-06,4.556211304621955e-06,1.475243998883434e-05,7.518270919513097e-05,4.2174454996346493e-07,1.7978190789591625e-07,0.003893439398891933,1.7276057440905774e-07,3.753010584060195e-07,5.7838635188462284e-05
35,2.4632509068710347e-06,0.1205150624518159,8.172159750423404e-06,4.863362313130675e-07,0.11726833411979026,3.3949609867223427e-06,4.745158089779093e-06,0.08890289539212358,7.550344049047992e-05,4.255436394795623e-07,1.7974857155064708e-07,0.12106479944753479,1.799320646196156e-07,4.117267864303328e-07,8.108450284709075e-05
36,2.6795765111621955e-06,0.12091868994494405,8.880075644288508e-06,5.542259072994154e-07,0.12122539977229763,3.693276097874077e-06,5.161754365451722e-06,0.12479396386493832,7.52484872785559e-05,4.266169818306768e-07,1.8319091890615223e-07,0.12064114088576684,1.9565864909895112e-07,4.6922122752847123e-07,0.13343622658566945
37,3.0585887770585936e-06,0.12150825869201022,1.0114005394256995e-05,6.733220611650706e-07,0.11725071543565713,4.215608312966524e-06,5.8898517800495905e-06,0.1398361426553782,7.471361761023043e-05,4.2677703964729413e-07,1.845265580445335e-07,0.12108176256768569,2.2341109690867851e-07,5.701157208498051e-07,0.1303109138185797
38,3.7935606982546947e-06,0.12123524064245557,1.2492583402842108e-05,9.283615895122702e-07,0.12595402304521958,5.2271347623166e-06,7.295473945165912e-06,0.12423235882442582,7.372533519346396e-05,4.2550522428364067e-07,1.8401323287116962e-07,0.12068320132919176,2.77055194803525e-07,7.86187328418929e-07,0.1319823653131864
39,5.731762057918414e-06,0.11072905215636669,1.8774116520210364e-05,1.8133004288209216e-06,0.10892361376557753,7.883900870754882e-06,1.0976499526667454e-05,0.02602414399146876,7.316515037972273e-05,4.320197841914433e-07,1.8014583820184708e-07,0.11208204807026052,4.180625579517901e-07,1.536302206958869e-06,0.10743394899427258
40,2.2700295974327854e-05,1.3288866478477954e-05,7.93902446700807e-05,0.3120967076223063,1.924224504107535e-06,3.147155174480211e-05,4.448363959677753e-05,1.4511770487544548e-07,1.1183547717938906e-06,5.7698648255397205e-09,4.730313468296247e-09,3.3430520028787125e-05,1.6367120929079115e-06,0.300196517723418,2.6593197797710642e-06
41,1.1376564903653085e-05,6.658995547591784e-06,3.8579830789655784e-05,0.10332459388499088,9.746849816998193e-07,1.569128531247023e-05,2.198694776164744e-05,7.371237540662006e-08,5.960376475602227e-07,3.0700626030090594e-09,2.4758214657214806e-09,1.6489332122474573e-05,8.262491506661971e-07,0.10115335776268208,1.3462539956497016e-06
42,9.273814618523115e-06,5.4060169156403764e-06,3.133691512056366e-05,0.06656326758529583,7.934051451594339e-07,1.2794831739889908e-05,1.792787262728777e-05,6.005954845981594e-08,4.838456606375109e-07,2.4864163999172173e-09,2.0307866562264663e-09,1.3324015680497597e-05,6.728486754127768e-07,0.06576104630702405,1.0958837596784239e-06
43,8.45213446006734e-06,5.030517710672236e-06,2.847710824302165e-05,0.04357010257039276,7.391256321717747e-07,1.1660692837816299e-05,1.633289665145453e-05,5.5977234647203086e-08,4.4925471253695364e-07,2.306301223915372e-09,1.8928726651276332e-09,1.236958470100585e-05,6.123798750180523e-07,0.04237760154389893,1.020871968586972e-06
44,7.708773668761332e-06,4.8773282813064475e-06,2.5528093676792648e-05,0.0431681571342859,7.170249770251832e-07,1.060044096232087e-05,1.4767936570126494e-05,5.430827273699075e-08,4.404272856217723e-07,2.2616393511644328e-09,1.8374643294609591e-09,1.1976227510090183e-05,5.673305520463989e-07,0.041729107466301915,9.902990018218118e-07
