name,scn_name,bus0,bus1,carrier,p_nom,p_nom_max,capital_cost,length,efficiency,p_nom_min,p_min_pu,p_max_pu,marginal_cost,p_nom_opt,country,lifetime,committable,p_nom_mod,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_up,ramp_limit_start_up,ramp_limit_shut_down
2830,eGon2035,72107,72544,central_gas_CHP_heat,0.28500000000000003,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.28500000000000003,DE,inf,False,,,0.0,,,1.0,1.0
2831,eGon2035,72107,72544,central_gas_boiler,1948.8490418099407,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,1948.8490418099407,DE,inf,False,,,0.0,,,1.0,1.0
2832,eGon2035,72108,4,OCGT,714.2857142857143,inf,0.0,0.0,0.42,0.0,0.2,1.0,10.714285714285715,714.2857142857143,DE,inf,True,,,9.6,0.0,1.0,0.2,0.2
2833,eGon2035,72108,4,central_gas_CHP,10.39,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.112500000000001,10.39,DE,inf,False,,,0.0,,,1.0,1.0
2834,eGon2035,72108,4,industrial_gas_CHP,1.5586160025655809,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,1.5586160025655809,DE,inf,False,,,0.0,,,1.0,1.0
2835,eGon2035,72108,4,central_gas_CHP,82.75979615420191,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.082857142857143,82.75979615420191,DE,inf,False,,,0.0,,,1.0,1.0
2836,eGon2035,72108,4,industrial_gas_CHP,35.574141837284536,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,35.574141837284536,DE,inf,False,,,0.0,,,1.0,1.0
2837,eGon2035,72108,49977,central_gas_CHP_heat,0.23600000000000002,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.23600000000000002,DE,inf,False,,,0.0,,,1.0,1.0
2838,eGon2035,72108,4,central_gas_CHP,192.44383850329103,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.133482142857143,192.44383850329103,DE,inf,False,,,0.0,,,1.0,1.0
2839,eGon2035,72108,4,industrial_gas_CHP,1245.26069000668,inf,0.0,0.0,0.42999999999999994,0.0,0.0,1.0,4.15,1245.26069000668,DE,inf,False,,,0.0,,,1.0,1.0
2840,eGon2035,72108,72208,CH4_to_H2,53.65598524488075,inf,735.5573211608244,0.0,0.74,0.0,0.0,1.0,0.0,53.65598524488075,DE,25.0,False,,,0.0,,,1.0,1.0
2841,eGon2035,72108,72269,central_gas_CHP_heat,45.716,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,45.716,DE,inf,False,,,0.0,,,1.0,1.0
2842,eGon2035,72108,72269,central_gas_boiler,35521.49014548747,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,35521.49014548747,DE,inf,False,,,0.0,,,1.0,1.0
2843,eGon2035,72108,72270,central_gas_CHP_heat,0.464,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.464,DE,inf,False,,,0.0,,,1.0,1.0
2844,eGon2035,72108,72270,central_gas_boiler,606.4303942798707,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,606.4303942798707,DE,inf,False,,,0.0,,,1.0,1.0
2845,eGon2035,72108,72272,central_gas_CHP_heat,37.9598,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,37.9598,DE,inf,False,,,0.0,,,1.0,1.0
2846,eGon2035,72108,72272,central_gas_boiler,11374.776930149503,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,11374.776930149503,DE,inf,False,,,0.0,,,1.0,1.0
2847,eGon2035,72108,72279,central_gas_CHP_heat,2.78251,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,2.78251,DE,inf,False,,,0.0,,,1.0,1.0
2848,eGon2035,72108,72279,central_gas_boiler,5690.405817566511,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,5690.405817566511,DE,inf,False,,,0.0,,,1.0,1.0
2849,eGon2035,72108,4,central_gas_CHP,34.15019958840449,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.1312500000000005,34.15019958840449,DE,inf,False,,,0.0,,,1.0,1.0
2850,eGon2035,72108,4,industrial_gas_CHP,14.4733760212967,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,14.4733760212967,DE,inf,False,,,0.0,,,1.0,1.0
2851,eGon2035,72109,4,OCGT,1519.047619047619,inf,0.0,0.0,0.42,0.0,0.2,1.0,10.714285714285715,1519.047619047619,DE,inf,True,,,9.6,0.0,1.0,0.2,0.2
2852,eGon2035,72109,4,central_gas_CHP,428.4125592678212,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.129166666666666,428.4125592678212,DE,inf,False,,,0.0,,,1.0,1.0
2853,eGon2035,72109,4,industrial_gas_CHP,128.49295950999567,inf,0.0,0.0,0.42999999999999994,0.0,0.0,1.0,4.15,128.49295950999567,DE,inf,False,,,0.0,,,1.0,1.0
2854,eGon2035,72109,4,central_gas_CHP,10.177725703202443,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.112500000000001,10.177725703202443,DE,inf,False,,,0.0,,,1.0,1.0
2855,eGon2035,72109,4,industrial_gas_CHP,12.218978236694657,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,12.218978236694657,DE,inf,False,,,0.0,,,1.0,1.0
2856,eGon2035,72109,4,central_gas_CHP,0.177,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.177,DE,inf,False,,,0.0,,,1.0,1.0
2857,eGon2035,72109,4,industrial_gas_CHP,1.5195066317505979,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,1.5195066317505979,DE,inf,False,,,0.0,,,1.0,1.0
2858,eGon2035,72109,49541,central_gas_CHP_heat,0.212,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.212,DE,inf,False,,,0.0,,,1.0,1.0
2859,eGon2035,72109,49541,central_gas_boiler,1512.725003249255,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,1512.725003249255,DE,inf,False,,,0.0,,,1.0,1.0
2860,eGon2035,72109,49887,central_gas_CHP_heat,7.277,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,7.277,DE,inf,False,,,0.0,,,1.0,1.0
2861,eGon2035,72109,49887,central_gas_boiler,14702.642434214984,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,14702.642434214984,DE,inf,False,,,0.0,,,1.0,1.0
2862,eGon2035,72109,72209,CH4_to_H2,45.92544931587393,inf,735.5573211608244,0.0,0.7400000000000001,0.0,0.0,1.0,0.0,45.92544931587393,DE,25.0,False,,,0.0,,,1.0,1.0
2863,eGon2035,72109,72231,central_gas_CHP_heat,0.30200000000000005,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.30200000000000005,DE,inf,False,,,0.0,,,1.0,1.0
2864,eGon2035,72109,72231,central_gas_boiler,610.5701271114817,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,610.5701271114817,DE,inf,False,,,0.0,,,1.0,1.0
2865,eGon2035,72109,72232,central_gas_CHP_heat,62.4309,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,62.4309,DE,inf,False,,,0.0,,,1.0,1.0
2866,eGon2035,72109,72232,central_gas_boiler,51322.553428900916,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,51322.553428900916,DE,inf,False,,,0.0,,,1.0,1.0
2867,eGon2035,72109,72243,central_gas_CHP_heat,0.215,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.215,DE,inf,False,,,0.0,,,1.0,1.0
2868,eGon2035,72109,72243,central_gas_boiler,610.3906434362148,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,610.3906434362148,DE,inf,False,,,0.0,,,1.0,1.0
2869,eGon2035,72109,4,central_gas_CHP,10.14,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.075,10.14,DE,inf,False,,,0.0,,,1.0,1.0
2870,eGon2035,72109,4,industrial_gas_CHP,0.8958548630175401,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.8958548630175401,DE,inf,False,,,0.0,,,1.0,1.0
2871,eGon2035,72110,4,industrial_gas_CHP,0.08158705311371549,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.08158705311371549,DE,inf,False,,,0.0,,,1.0,1.0
2872,eGon2035,72110,4,industrial_gas_CHP,6.633593424494305,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,6.633593424494305,DE,inf,False,,,0.0,,,1.0,1.0
2873,eGon2035,72110,49604,central_gas_CHP_heat,237.73458,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,237.73458,DE,inf,False,,,0.0,,,1.0,1.0
2874,eGon2035,72110,49735,central_gas_boiler,259.7074068509615,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,259.7074068509615,DE,inf,False,,,0.0,,,1.0,1.0
2875,eGon2035,72110,72210,CH4_to_H2,120.33876861572043,inf,735.5573211608244,0.0,0.74,0.0,0.0,1.0,0.0,120.33876861572043,DE,25.0,False,,,0.0,,,1.0,1.0
2876,eGon2035,72110,72228,central_gas_CHP_heat,7.798,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,7.798,DE,inf,False,,,0.0,,,1.0,1.0
2877,eGon2035,72110,72228,central_gas_boiler,8403.567063138373,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,8403.567063138373,DE,inf,False,,,0.0,,,1.0,1.0
2878,eGon2035,72110,72239,central_gas_CHP_heat,192.688,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,192.688,DE,inf,False,,,0.0,,,1.0,1.0
2879,eGon2035,72110,72239,central_gas_boiler,35240.502585692244,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,35240.502585692244,DE,inf,False,,,0.0,,,1.0,1.0
2880,eGon2035,72110,72248,central_gas_CHP_heat,8.296479999999999,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,8.296479999999999,DE,inf,False,,,0.0,,,1.0,1.0
2881,eGon2035,72110,72248,central_gas_boiler,14305.142886051774,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,14305.142886051774,DE,inf,False,,,0.0,,,1.0,1.0
2882,eGon2035,72110,4,central_gas_CHP,3456.542648606277,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.1000000000000005,3456.542648606277,DE,inf,False,,,0.0,,,1.0,1.0
2883,eGon2035,72110,4,industrial_gas_CHP,0.7299615708105273,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.7299615708105273,DE,inf,False,,,0.0,,,1.0,1.0
2884,eGon2035,72110,4,OCGT,3350.0,inf,0.0,0.0,0.42,0.0,0.2,1.0,10.714285714285715,3350.0,DE,inf,True,,,9.6,0.0,1.0,0.2,0.2
2885,eGon2035,72110,4,central_gas_CHP,100.44593965153048,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.121875,100.44593965153048,DE,inf,False,,,0.0,,,1.0,1.0
2886,eGon2035,72110,4,industrial_gas_CHP,469.56067041018565,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,469.56067041018565,DE,inf,False,,,0.0,,,1.0,1.0
2887,eGon2035,72110,4,central_gas_CHP,285.3678523582381,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.103125,285.3678523582381,DE,inf,False,,,0.0,,,1.0,1.0
2888,eGon2035,72110,4,industrial_gas_CHP,46.320292304819844,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,46.320292304819844,DE,inf,False,,,0.0,,,1.0,1.0
2889,eGon2035,72110,4,central_gas_CHP,45.10971847129526,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.125,45.10971847129526,DE,inf,False,,,0.0,,,1.0,1.0
2890,eGon2035,72110,4,industrial_gas_CHP,13.47201732503272,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,13.47201732503272,DE,inf,False,,,0.0,,,1.0,1.0
2891,eGon2035,72111,4,central_gas_CHP,88.55795684371239,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.103125,88.55795684371239,DE,inf,False,,,0.0,,,1.0,1.0
2892,eGon2035,72111,4,industrial_gas_CHP,71.11222321315549,inf,0.0,0.0,0.43000000000000005,0.0,0.0,1.0,4.15,71.11222321315549,DE,inf,False,,,0.0,,,1.0,1.0
2893,eGon2035,72111,72211,CH4_to_H2,41.322697942734024,inf,735.5573211608244,0.0,0.74,0.0,0.0,1.0,0.0,41.322697942734024,DE,25.0,False,,,0.0,,,1.0,1.0
2894,eGon2035,72111,72237,central_gas_CHP_heat,26.873,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,26.873,DE,inf,False,,,0.0,,,1.0,1.0
2895,eGon2035,72111,72237,central_gas_boiler,5598.96722896451,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,5598.96722896451,DE,inf,False,,,0.0,,,1.0,1.0
2896,eGon2035,72112,4,industrial_gas_CHP,3.440204206119671,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,3.440204206119671,DE,inf,False,,,0.0,,,1.0,1.0
2897,eGon2035,72112,50568,central_gas_CHP_heat,28.71,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,28.71,DE,inf,False,,,0.0,,,1.0,1.0
2898,eGon2035,72112,50832,central_gas_boiler,655.7980324939238,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,655.7980324939238,DE,inf,False,,,0.0,,,1.0,1.0
2899,eGon2035,72112,50892,central_gas_CHP_heat,3.444,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,3.444,DE,inf,False,,,0.0,,,1.0,1.0
2900,eGon2035,72112,50892,central_gas_boiler,4748.328699589024,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,4748.328699589024,DE,inf,False,,,0.0,,,1.0,1.0
2901,eGon2035,72112,4,central_gas_CHP,337.6279946703533,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.093891402714932,337.6279946703533,DE,inf,False,,,0.0,,,1.0,1.0
2902,eGon2035,72112,4,industrial_gas_CHP,41.447473104546866,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,41.447473104546866,DE,inf,False,,,0.0,,,1.0,1.0
2903,eGon2035,72112,72212,CH4_to_H2,10.549025490826471,inf,735.5573211608244,0.0,0.74,0.0,0.0,1.0,0.0,10.549025490826471,DE,25.0,False,,,0.0,,,1.0,1.0
2904,eGon2035,72112,72328,central_gas_CHP_heat,34.7085,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,34.7085,DE,inf,False,,,0.0,,,1.0,1.0
2905,eGon2035,72112,72328,central_gas_boiler,50369.441662022386,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,50369.441662022386,DE,inf,False,,,0.0,,,1.0,1.0
2906,eGon2035,72113,4,central_gas_CHP,285.1344292912476,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.105128205128206,285.1344292912476,DE,inf,False,,,0.0,,,1.0,1.0
2907,eGon2035,72113,4,industrial_gas_CHP,27.69674753869226,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,27.69674753869226,DE,inf,False,,,0.0,,,1.0,1.0
2908,eGon2035,72113,4,central_gas_CHP,11.579275576461495,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.12,11.579275576461495,DE,inf,False,,,0.0,,,1.0,1.0
2909,eGon2035,72113,4,industrial_gas_CHP,6.166689661339657,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,6.166689661339657,DE,inf,False,,,0.0,,,1.0,1.0
2910,eGon2035,72113,51391,central_gas_boiler,118.96430515543939,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,118.96430515543939,DE,inf,False,,,0.0,,,1.0,1.0
2911,eGon2035,72113,51415,central_gas_CHP_heat,0.686,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.686,DE,inf,False,,,0.0,,,1.0,1.0
2912,eGon2035,72113,51463,central_gas_CHP_heat,1.203,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,1.203,DE,inf,False,,,0.0,,,1.0,1.0
2913,eGon2035,72113,51494,central_gas_boiler,114.22554447737932,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,114.22554447737932,DE,inf,False,,,0.0,,,1.0,1.0
2914,eGon2035,72113,72213,CH4_to_H2,47.503625821663796,inf,735.5573211608244,0.0,0.7399999999999999,0.0,0.0,1.0,0.0,47.503625821663796,DE,25.0,False,,,0.0,,,1.0,1.0
2915,eGon2035,72113,72451,central_gas_CHP_heat,97.6365,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,97.6365,DE,inf,False,,,0.0,,,1.0,1.0
2916,eGon2035,72113,72451,central_gas_boiler,27812.005832525185,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,27812.005832525185,DE,inf,False,,,0.0,,,1.0,1.0
2917,eGon2035,72113,72464,central_gas_CHP_heat,2.1710000000000003,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,2.1710000000000003,DE,inf,False,,,0.0,,,1.0,1.0
2918,eGon2035,72113,72464,central_gas_boiler,1702.3620001301006,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,1702.3620001301006,DE,inf,False,,,0.0,,,1.0,1.0
2919,eGon2035,72113,4,industrial_gas_CHP,0.8320267081821626,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.8320267081821626,DE,inf,False,,,0.0,,,1.0,1.0
2920,eGon2035,72127,72027,H2_to_CH4,0.09644661113761051,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.09644661113761051,DE,30.0,False,,,0.0,,,1.0,1.0
2921,eGon2035,72127,4,H2_to_power,0.010792571293000435,2.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.010792571293000435,DE,10.0,False,,,0.0,,,1.0,1.0
2922,eGon2035,72128,4,H2_to_power,0.003446969990828815,5.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003446969990828815,DE,10.0,False,,,0.0,,,1.0,1.0
2923,eGon2035,72128,72028,H2_to_CH4,0.08944924693158005,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.08944924693158005,DE,30.0,False,,,0.0,,,1.0,1.0
2924,eGon2035,72129,4,H2_to_power,0.0033271626822402216,2.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.0033271626822402216,DE,10.0,False,,,0.0,,,1.0,1.0
2925,eGon2035,72129,72029,H2_to_CH4,0.0893501320295993,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.0893501320295993,DE,30.0,False,,,0.0,,,1.0,1.0
2926,eGon2035,72130,4,H2_to_power,0.003571109846678732,9.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003571109846678732,DE,10.0,False,,,0.0,,,1.0,1.0
2927,eGon2035,72130,4,H2_to_power,0.0029989141788073145,1.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.0029989141788073145,DE,10.0,False,,,0.0,,,1.0,1.0
2928,eGon2035,72130,72030,H2_to_CH4,0.08910486526192903,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.08910486526192903,DE,30.0,False,,,0.0,,,1.0,1.0
2929,eGon2035,72130,4,H2_to_power,0.0029224138266269973,3.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.0029224138266269973,DE,10.0,False,,,0.0,,,1.0,1.0
2930,eGon2035,72130,4,H2_to_power,0.002998914178455066,1.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.002998914178455066,DE,10.0,False,,,0.0,,,1.0,1.0
2931,eGon2035,72131,4,H2_to_power,0.003937403944052068,1.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003937403944052068,DE,10.0,False,,,0.0,,,1.0,1.0
2932,eGon2035,72131,4,H2_to_power,0.024225985789286905,inf,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.024225985789286905,DE,10.0,False,,,0.0,,,1.0,1.0
2933,eGon2035,72131,4,H2_to_power,0.02422598578813059,inf,2545.7406174716475,0.0,0.5,0.0,0.0,1.0,0.0,0.02422598578813059,DE,10.0,False,,,0.0,,,1.0,1.0
2934,eGon2035,72131,72031,H2_to_CH4,0.09255917148027021,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.09255917148027021,DE,30.0,False,,,0.0,,,1.0,1.0
2935,eGon2035,72132,4,H2_to_power,0.003937387945957673,1.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003937387945957673,DE,10.0,False,,,0.0,,,1.0,1.0
2936,eGon2035,72132,4,H2_to_power,0.025882003038977117,inf,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.025882003038977117,DE,10.0,False,,,0.0,,,1.0,1.0
2937,eGon2035,72132,72032,H2_to_CH4,0.09240735392107284,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.09240735392107284,DE,30.0,False,,,0.0,,,1.0,1.0
2938,eGon2035,72132,4,H2_to_power,0.003937387947159239,1.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003937387947159239,DE,10.0,False,,,0.0,,,1.0,1.0
2939,eGon2035,72133,72033,H2_to_CH4,0.0894462327711775,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.0894462327711775,DE,30.0,False,,,0.0,,,1.0,1.0
2940,eGon2035,72133,4,H2_to_power,0.003326749939671315,2.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003326749939671315,DE,10.0,False,,,0.0,,,1.0,1.0
2941,eGon2035,72134,4,H2_to_power,0.02523049329537137,inf,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.02523049329537137,DE,10.0,False,,,0.0,,,1.0,1.0
2942,eGon2035,72134,4,H2_to_power,0.00399807984554426,2.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.00399807984554426,DE,10.0,False,,,0.0,,,1.0,1.0
2943,eGon2035,72134,72034,H2_to_CH4,0.0925143671550624,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.0925143671550624,DE,30.0,False,,,0.0,,,1.0,1.0
2944,eGon2035,72134,4,H2_to_power,0.004089605632301009,3.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.004089605632301009,DE,10.0,False,,,0.0,,,1.0,1.0
2945,eGon2035,72134,4,H2_to_power,0.003948736165063796,1.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003948736165063796,DE,10.0,False,,,0.0,,,1.0,1.0
2946,eGon2035,72135,4,H2_to_power,0.00339848695527961,5.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.00339848695527961,DE,10.0,False,,,0.0,,,1.0,1.0
2947,eGon2035,72135,72035,H2_to_CH4,0.08885464275304744,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.08885464275304744,DE,30.0,False,,,0.0,,,1.0,1.0
2948,eGon2035,72136,4,H2_to_power,0.02534985504553537,inf,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.02534985504553537,DE,10.0,False,,,0.0,,,1.0,1.0
2949,eGon2035,72136,4,H2_to_power,0.004433947420024888,7.0,2545.7406174716475,0.0,0.5,0.0,0.0,1.0,0.0,0.004433947420024888,DE,10.0,False,,,0.0,,,1.0,1.0
2950,eGon2035,72136,72036,H2_to_CH4,0.0925475313042369,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.0925475313042369,DE,30.0,False,,,0.0,,,1.0,1.0
2951,eGon2035,72137,4,H2_to_power,0.025014393066573794,inf,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.025014393066573794,DE,10.0,False,,,0.0,,,1.0,1.0
2952,eGon2035,72137,72037,H2_to_CH4,0.09237753814966701,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.09237753814966701,DE,30.0,False,,,0.0,,,1.0,1.0
2953,eGon2035,72137,4,H2_to_power,0.003922225022018763,1.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003922225022018763,DE,10.0,False,,,0.0,,,1.0,1.0
2954,eGon2035,72138,4,H2_to_power,0.025255004485907936,inf,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.025255004485907936,DE,10.0,False,,,0.0,,,1.0,1.0
2955,eGon2035,72138,4,H2_to_power,0.0038905205976488616,1.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.0038905205976488616,DE,10.0,False,,,0.0,,,1.0,1.0
2956,eGon2035,72138,4,H2_to_power,0.0040924440210770045,5.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.0040924440210770045,DE,10.0,False,,,0.0,,,1.0,1.0
2957,eGon2035,72138,72038,H2_to_CH4,0.09270537793862096,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.09270537793862096,DE,30.0,False,,,0.0,,,1.0,1.0
2958,eGon2035,72139,4,H2_to_power,0.026141944409682278,inf,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.026141944409682278,DE,10.0,False,,,0.0,,,1.0,1.0
2959,eGon2035,72139,4,H2_to_power,0.003929293748964773,2.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003929293748964773,DE,10.0,False,,,0.0,,,1.0,1.0
2960,eGon2035,72139,72039,H2_to_CH4,0.09263019208088276,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.09263019208088276,DE,30.0,False,,,0.0,,,1.0,1.0
2961,eGon2035,72140,4,H2_to_power,0.024825457072072333,inf,2545.7406174716475,0.0,0.5,0.0,0.0,1.0,0.0,0.024825457072072333,DE,10.0,False,,,0.0,,,1.0,1.0
2962,eGon2035,72140,4,H2_to_power,0.003926488866370692,1.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003926488866370692,DE,10.0,False,,,0.0,,,1.0,1.0
2963,eGon2035,72140,4,H2_to_power,0.003935112394287079,2.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003935112394287079,DE,10.0,False,,,0.0,,,1.0,1.0
2964,eGon2035,72140,4,H2_to_power,0.003926488866765334,1.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003926488866765334,DE,10.0,False,,,0.0,,,1.0,1.0
2965,eGon2035,72140,72040,H2_to_CH4,0.09259817311085157,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.09259817311085157,DE,30.0,False,,,0.0,,,1.0,1.0
2966,eGon2035,72141,4,H2_to_power,0.025257067255227854,inf,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.025257067255227854,DE,10.0,False,,,0.0,,,1.0,1.0
2967,eGon2035,72141,72041,H2_to_CH4,0.09251899596162466,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.09251899596162466,DE,30.0,False,,,0.0,,,1.0,1.0
2968,eGon2035,72142,4,H2_to_power,0.003214870801614028,1.0,2545.740617471647,0.0,0.5,0.0,0.0,1.0,0.0,0.003214870801614028,DE,10.0,False,,,0.0,,,1.0,1.0
2969,eGon2035,72142,72042,H2_to_CH4,0.08932560099896866,inf,314.38556570303524,0.0,0.8,0.0,0.0,1.0,25.0,0.08932560099896866,DE,30.0,False,,,0.0,,,1.0,1.0
