name,scn_name,bus,carrier,p_nom,p_min_pu,p_max_pu,marginal_cost,efficiency,committable,start_up_cost,min_up_time,min_down_time,up_time_before,ramp_limit_start_up,ramp_limit_shut_down,e_nom_max,control,ramp_limit_up,weight,p_nom_opt
72525 load shedding,,72525,load shedding,355140.0,0.0,1.0,10000.008444880968,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,355140.0,355140.0
72525 solar_thermal_collector,eGon2035,72525,solar_thermal_collector,25.847970778667914,0.0,1.0,0.005858254935079366,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,25.847970778667914,25.847970778667914
72526 central_biomass_CHP_heat,eGon2035,72526,central_biomass_CHP_heat,0.517,0.0,0.9999999999999999,0.008382165840716877,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,Slack,,0.517,0.517
72526 load shedding,,72526,load shedding,443925.0,0.0,1.0,10000.007159692346,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,443925.0,443925.0
72526 solar_thermal_collector,eGon2035,72526,solar_thermal_collector,60.09055066689772,0.0,1.0,0.004551708785219986,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,60.09055066689772,60.09055066689772
72527 central_biomass_CHP_heat,eGon2035,72527,central_biomass_CHP_heat,15.786999999999999,0.0,1.0,0.00920137573341211,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,15.786999999999999,15.786999999999999
72527 geo_thermal,eGon2035,72527,geo_thermal,8.618621680100825,0.0,1.0,0.00909591794068538,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,8.618621680100825,8.618621680100825
72527 load shedding,,72527,load shedding,1686915.0,0.0,1.0,10000.011025607482,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1686915.0,1686915.0
72527 solar_thermal_collector,eGon2035,72527,solar_thermal_collector,34.016362537985,0.0,1.0,0.006353204428319201,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,34.016362537985,34.016362537985
72528 central_biomass_CHP_heat,eGon2035,72528,central_biomass_CHP_heat,1.763,0.0,1.0,0.005916126993636475,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,1.763,1.763
72528 load shedding,,72528,load shedding,355140.0,0.0,1.0,10000.010194934252,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,355140.0,355140.0
72528 solar_thermal_collector,eGon2035,72528,solar_thermal_collector,22.53977406079846,0.0,1.0,0.006160595539539513,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,22.53977406079846,22.53977406079846
72530 central_biomass_CHP_heat,eGon2035,72530,central_biomass_CHP_heat,9.252,0.0,0.9999999999999998,0.00880656697425946,0.9999999999999998,False,0.0,0,0,0,1.0,1.0,inf,Slack,,9.252,9.252
72530 load shedding,,72530,load shedding,621495.0,0.0,1.0,10000.006778694311,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,621495.0,621495.0
72530 solar_thermal_collector,eGon2035,72530,solar_thermal_collector,66.14257911076292,0.0,1.0,0.010020468715082711,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,66.14257911076292,66.14257911076292
72531 load shedding,,72531,load shedding,177570.0,0.0,1.0,10000.01114387459,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72532 central_biomass_CHP_heat,eGon2035,72532,central_biomass_CHP_heat,11.790999999999999,0.0,1.0000000000000002,0.006952752649216671,1.0000000000000002,False,0.0,0,0,0,1.0,1.0,inf,Slack,,11.790999999999999,11.790999999999999
72532 load shedding,,72532,load shedding,1242990.0,0.0,1.0,10000.008024566732,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1242990.0,1242990.0
72532 solar_thermal_collector,eGon2035,72532,solar_thermal_collector,67.77493417692726,0.0,1.0,0.00738070533182691,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,67.77493417692726,67.77493417692726
72534 central_biomass_CHP_heat,eGon2035,72534,central_biomass_CHP_heat,13.861,0.0,0.9999999999999999,0.0050852892949060785,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,Slack,,13.861,13.861
72534 load shedding,,72534,load shedding,532710.0,0.0,1.0,10000.009239074638,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,532710.0,532710.0
72534 solar_thermal_collector,eGon2035,72534,solar_thermal_collector,25.879683500905347,0.0,0.9999999999999999,0.006106856724931505,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PQ,,25.879683500905347,25.879683500905347
72535 central_biomass_CHP_heat,eGon2035,72535,central_biomass_CHP_heat,33.213,0.0,1.0,0.00904978420128055,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,33.213,33.213
72535 geo_thermal,eGon2035,72535,geo_thermal,289.66326509253054,0.0,1.0,0.0033521272743564125,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,289.66326509253054,289.66326509253054
72535 load shedding,,72535,load shedding,1420560.0,0.0,1.0,10000.00792280465,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1420560.0,1420560.0
72535 solar_thermal_collector,eGon2035,72535,solar_thermal_collector,44.24256012844497,0.0,1.0,0.004713449837597596,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,44.24256012844497,44.24256012844497
72538 central_biomass_CHP_heat,eGon2035,72538,central_biomass_CHP_heat,0.48,0.0,1.0,0.003030813158146701,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,0.48,0.48
72538 load shedding,,72538,load shedding,177570.0,0.0,1.0,10000.005364071978,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,177570.0,177570.0
72541 central_biomass_CHP_heat,eGon2035,72541,central_biomass_CHP_heat,10.314,0.0,1.0,0.006001736024423924,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,10.314,10.314
72541 load shedding,,72541,load shedding,710280.0,0.0,1.0,10000.00862433892,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,710280.0,710280.0
72541 solar_thermal_collector,eGon2035,72541,solar_thermal_collector,40.319725602573996,0.0,1.0,0.023739095496940043,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,40.319725602573996,40.319725602573996
72543 central_biomass_CHP_heat,eGon2035,72543,central_biomass_CHP_heat,0.265,0.0,1.0,0.004772255134598776,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,0.265,0.265
72543 load shedding,,72543,load shedding,355140.0,0.0,1.0,10000.011509731925,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,355140.0,355140.0
72543 solar_thermal_collector,eGon2035,72543,solar_thermal_collector,0.08206821636944422,0.0,1.0,0.009964939016050247,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,0.08206821636944422,0.08206821636944422
72544 central_biomass_CHP_heat,eGon2035,72544,central_biomass_CHP_heat,18.471999999999998,0.0,1.0,0.00728060167912259,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,18.471999999999998,18.471999999999998
72544 load shedding,,72544,load shedding,355140.0,0.0,1.0,10000.007205082416,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,355140.0,355140.0
72544 solar_thermal_collector,eGon2035,72544,solar_thermal_collector,3.6371026562206987,0.0,1.0,0.002232159817502205,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,3.6371026562206987,3.6371026562206987
72546 central_biomass_CHP_heat,eGon2035,72546,central_biomass_CHP_heat,29.0515,0.0,1.0,0.006554539920171218,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,29.0515,29.0515
72546 load shedding,,72546,load shedding,1331775.0,0.0,1.0,10000.009000667049,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1331775.0,1331775.0
72546 solar_thermal_collector,eGon2035,72546,solar_thermal_collector,18.866559935025336,0.0,0.9999999999999999,0.005375410296477319,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PQ,,18.866559935025336,18.866559935025336
72549 central_biomass_CHP_heat,eGon2035,72549,central_biomass_CHP_heat,12.814,0.0,1.0,0.007481308122267531,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,12.814,12.814
72549 load shedding,,72549,load shedding,355140.0,0.0,1.0,10000.005688255756,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,355140.0,355140.0
72549 solar_thermal_collector,eGon2035,72549,solar_thermal_collector,35.99999660652608,0.0,1.0,0.0060303342829489135,1.0,False,0.0,0,0,0,1.0,1.0,inf,PQ,,35.99999660652608,35.99999660652608
72551 central_biomass_CHP_heat,eGon2035,72551,central_biomass_CHP_heat,48.556,0.0,1.0,0.008154639488223786,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,48.556,48.556
72551 load shedding,,72551,load shedding,266355.0,0.0,1.0,10000.005568636796,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,266355.0,266355.0
72552 central_biomass_CHP_heat,eGon2035,72552,central_biomass_CHP_heat,0.781,0.0,1.0,0.007796638035531795,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,0.781,0.781
72552 load shedding,,72552,load shedding,266355.0,0.0,1.0,10000.007337287354,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,266355.0,266355.0
72553 load shedding,,72553,load shedding,1686915.0,0.0,1.0,10000.008090292597,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1686915.0,1686915.0
72554 load shedding,,72554,load shedding,1509345.0,0.0,1.0,10000.006124773568,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1509345.0,1509345.0
72555 load shedding,,72555,load shedding,1331775.0,0.0,1.0,10000.006937596361,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1331775.0,1331775.0
72556 load shedding,,72556,load shedding,355140.0,0.0,1.0,10000.004402553006,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72557 load shedding,,72557,load shedding,2485980.0,0.0,1.0,10000.007915421593,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2485980.0,2485980.0
72558 load shedding,,72558,load shedding,532710.0,0.0,1.0,10000.009078674191,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72559 load shedding,,72559,load shedding,443925.0,0.0,1.0,10000.008072395347,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72560 load shedding,,72560,load shedding,887850.0,0.0,1.0,10000.004611884655,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72561 load shedding,,72561,load shedding,1242990.0,0.0,1.0,10000.008424297836,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1242990.0,1242990.0
72562 load shedding,,72562,load shedding,266355.0,0.0,1.0,10000.004292522475,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72563 load shedding,,72563,load shedding,355140.0,0.0,1.0,10000.005576488273,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72564 load shedding,,72564,load shedding,177570.0,0.0,1.0,10000.00335719205,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72565 load shedding,,72565,load shedding,1775700.0,0.0,1.0,10000.008486016613,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1775700.0,1775700.0
72566 load shedding,,72566,load shedding,710280.0,0.0,1.0,10000.00813285716,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,710280.0,710280.0
72567 load shedding,,72567,load shedding,2485980.0,0.0,1.0,10000.0082144321,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2485980.0,2485980.0
72568 load shedding,,72568,load shedding,2485980.0,0.0,1.0,10000.005531787103,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2485980.0,2485980.0
72569 load shedding,,72569,load shedding,266355.0,0.0,1.0,10000.007526194828,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72570 load shedding,,72570,load shedding,3817755.0,0.0,1.0,10000.008395167255,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,3817755.0,3817755.0
72571 load shedding,,72571,load shedding,355140.0,0.0,1.0,10000.004465605667,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72572 load shedding,,72572,load shedding,621495.0,0.0,1.0,10000.010262680893,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72573 load shedding,,72573,load shedding,1065420.0,0.0,1.0,10000.00444912312,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1065420.0,1065420.0
72574 load shedding,,72574,load shedding,1686915.0,0.0,1.0,10000.005965298948,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1686915.0,1686915.0
72575 load shedding,,72575,load shedding,355140.0,0.0,1.0,10000.008573743982,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72576 load shedding,,72576,load shedding,1509345.0,0.0,1.0,10000.007525596655,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1509345.0,1509345.0
72577 load shedding,,72577,load shedding,621495.0,0.0,1.0,10000.01006812423,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72578 load shedding,,72578,load shedding,266355.0,0.0,1.0,10000.004020739374,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72579 load shedding,,72579,load shedding,5149530.0,0.0,1.0,10000.008043342465,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,5149530.0,5149530.0
72580 load shedding,,72580,load shedding,887850.0,0.0,1.0,10000.008043849453,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72581 load shedding,,72581,load shedding,1686915.0,0.0,1.0,10000.008133413818,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1686915.0,1686915.0
72582 load shedding,,72582,load shedding,2219625.0,0.0,1.0,10000.00926309258,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2219625.0,2219625.0
72583 load shedding,,72583,load shedding,355140.0,0.0,1.0,10000.006119756956,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72584 load shedding,,72584,load shedding,2574765.0,0.0,1.0,10000.007614683751,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2574765.0,2574765.0
72585 load shedding,,72585,load shedding,1154205.0,0.0,1.0,10000.00925945859,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1154205.0,1154205.0
72586 load shedding,,72586,load shedding,177570.0,0.0,1.0,10000.0032544852,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72587 load shedding,,72587,load shedding,266355.0,0.0,1.0,10000.006234482074,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72588 load shedding,,72588,load shedding,887850.0,0.0,1.0,10000.007837665813,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72589 load shedding,,72589,load shedding,887850.0,0.0,1.0,10000.00713510363,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72590 load shedding,,72590,load shedding,1598130.0,0.0,1.0,10000.009244467537,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1598130.0,1598130.0
72591 load shedding,,72591,load shedding,2042055.0,0.0,1.0,10000.010869776665,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2042055.0,2042055.0
72592 load shedding,,72592,load shedding,532710.0,0.0,1.0,10000.005433764134,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72593 load shedding,,72593,load shedding,266355.0,0.0,1.0,10000.008266861927,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72594 load shedding,,72594,load shedding,2752335.0,0.0,1.0,10000.008796651913,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2752335.0,2752335.0
72595 load shedding,,72595,load shedding,2130840.0,0.0,1.0,10000.006221834146,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2130840.0,2130840.0
72596 load shedding,,72596,load shedding,177570.0,0.0,1.0,10000.004093764946,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72597 load shedding,,72597,load shedding,1775700.0,0.0,1.0,10000.008193073489,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1775700.0,1775700.0
72598 load shedding,,72598,load shedding,2130840.0,0.0,1.0,10000.008569537365,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2130840.0,2130840.0
72599 load shedding,,72599,load shedding,887850.0,0.0,1.0,10000.005457600408,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72600 load shedding,,72600,load shedding,976635.0,0.0,1.0,10000.00659587077,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,976635.0,976635.0
72601 load shedding,,72601,load shedding,266355.0,0.0,1.0,10000.007949583576,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72602 load shedding,,72602,load shedding,532710.0,0.0,1.0,10000.007753180122,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72603 load shedding,,72603,load shedding,532710.0,0.0,1.0,10000.004647179283,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72604 load shedding,,72604,load shedding,2929905.0,0.0,1.0,10000.010892502953,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2929905.0,2929905.0
72605 load shedding,,72605,load shedding,621495.0,0.0,1.0,10000.011482807926,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72606 load shedding,,72606,load shedding,2841120.0,0.0,1.0,10000.00914485788,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2841120.0,2841120.0
72607 load shedding,,72607,load shedding,1154205.0,0.0,1.0,10000.005937172626,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1154205.0,1154205.0
72608 load shedding,,72608,load shedding,976635.0,0.0,1.0,10000.012854037708,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,976635.0,976635.0
72609 load shedding,,72609,load shedding,976635.0,0.0,1.0,10000.011047813274,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,976635.0,976635.0
72610 load shedding,,72610,load shedding,355140.0,0.0,1.0,10000.006099798435,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72611 load shedding,,72611,load shedding,443925.0,0.0,1.0,10000.006206430848,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72612 load shedding,,72612,load shedding,532710.0,0.0,1.0,10000.006591545394,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72613 load shedding,,72613,load shedding,443925.0,0.0,1.0,10000.002321285607,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72614 load shedding,,72614,load shedding,621495.0,0.0,1.0,10000.006155163677,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,621495.0,621495.0
72615 load shedding,,72615,load shedding,532710.0,0.0,1.0,10000.010672718568,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72616 load shedding,,72616,load shedding,976635.0,0.0,1.0,10000.011450384814,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,976635.0,976635.0
72617 load shedding,,72617,load shedding,443925.0,0.0,1.0,10000.008695938872,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72618 load shedding,,72618,load shedding,4261680.0,0.0,1.0,10000.008200772858,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,4261680.0,4261680.0
72619 load shedding,,72619,load shedding,1686915.0,0.0,1.0,10000.011860053502,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1686915.0,1686915.0
72620 load shedding,,72620,load shedding,887850.0,0.0,1.0,10000.006540187165,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72621 load shedding,,72621,load shedding,1242990.0,0.0,1.0,10000.010169678588,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1242990.0,1242990.0
72622 load shedding,,72622,load shedding,710280.0,0.0,1.0,10000.01214562699,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,710280.0,710280.0
72623 load shedding,,72623,load shedding,532710.0,0.0,1.0,10000.00650702011,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72624 load shedding,,72624,load shedding,710280.0,0.0,1.0,10000.011166722916,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,710280.0,710280.0
72625 load shedding,,72625,load shedding,799065.0,0.0,1.0,10000.006892847046,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,799065.0,799065.0
72626 load shedding,,72626,load shedding,1420560.0,0.0,1.0,10000.009375039928,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1420560.0,1420560.0
72627 load shedding,,72627,load shedding,1331775.0,0.0,1.0,10000.005895861095,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1331775.0,1331775.0
72628 load shedding,,72628,load shedding,1420560.0,0.0,1.0,10000.011606133452,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1420560.0,1420560.0
72629 load shedding,,72629,load shedding,3285045.0,0.0,1.0,10000.00715665507,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,3285045.0,3285045.0
72630 load shedding,,72630,load shedding,1598130.0,0.0,1.0,10000.007381762822,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1598130.0,1598130.0
72631 load shedding,,72631,load shedding,532710.0,0.0,1.0,10000.007212574375,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,532710.0,532710.0
72632 load shedding,,72632,load shedding,887850.0,0.0,1.0,10000.007387951464,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72633 load shedding,,72633,load shedding,887850.0,0.0,1.0,10000.005794280176,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72634 load shedding,,72634,load shedding,1420560.0,0.0,1.0,10000.007285052387,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1420560.0,1420560.0
72635 load shedding,,72635,load shedding,1953270.0,0.0,1.0,10000.0074502439,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1953270.0,1953270.0
72636 load shedding,,72636,load shedding,266355.0,0.0,1.0,10000.007516214295,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,266355.0,266355.0
72637 load shedding,,72637,load shedding,710280.0,0.0,1.0,10000.012398634008,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,710280.0,710280.0
72638 load shedding,,72638,load shedding,355140.0,0.0,1.0,10000.01307366778,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,355140.0,355140.0
72639 load shedding,,72639,load shedding,1154205.0,0.0,1.0,10000.006967222917,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1154205.0,1154205.0
72640 load shedding,,72640,load shedding,1242990.0,0.0,1.0,10000.009335491879,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1242990.0,1242990.0
72641 load shedding,,72641,load shedding,2752335.0,0.0,1.0,10000.006592373134,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2752335.0,2752335.0
72642 load shedding,,72642,load shedding,1598130.0,0.0,1.0,10000.009119354865,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1598130.0,1598130.0
72643 load shedding,,72643,load shedding,710280.0,0.0,1.0,10000.006041218701,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,710280.0,710280.0
72644 load shedding,,72644,load shedding,443925.0,0.0,1.0,10000.010250352236,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72645 load shedding,,72645,load shedding,2042055.0,0.0,1.0,10000.008562046094,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,2042055.0,2042055.0
72646 load shedding,,72646,load shedding,976635.0,0.0,1.0,10000.007335457734,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,976635.0,976635.0
72647 load shedding,,72647,load shedding,1065420.0,0.0,1.0,10000.005190869924,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1065420.0,1065420.0
72648 load shedding,,72648,load shedding,710280.0,0.0,1.0,10000.007805947835,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,710280.0,710280.0
72649 load shedding,,72649,load shedding,177570.0,0.0,1.0,10000.008426514745,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72650 load shedding,,72650,load shedding,1775700.0,0.0,1.0,10000.008170261,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1775700.0,1775700.0
72651 load shedding,,72651,load shedding,177570.0,0.0,1.0,10000.007756600053,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,177570.0,177570.0
72652 load shedding,,72652,load shedding,3018690.0,0.0,1.0,10000.00804051039,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,3018690.0,3018690.0
72653 load shedding,,72653,load shedding,887850.0,0.0,1.0,10000.010389741677,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,887850.0,887850.0
72654 load shedding,,72654,load shedding,443925.0,0.0,1.0,10000.008349700865,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,443925.0,443925.0
72655 load shedding,,72655,load shedding,1598130.0,0.0,1.0,10000.009438725026,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,1598130.0,1598130.0
